ContactID,ApplicationStatusDate,AcademicCurriculum,ApplicationsStatus,AcademicTerm,AcademicYear,FamilyEducationLevel,ApplicationSubmittedDate,CreatedTime,AcademicProgram,AcademicDegree,ClassLevel,CollegeAttend,CommonApp,FAFSAreceivedDate,Population,TransferCredits
945000001087623,2014-01-16,"Humanities SDC",Confirmed,Spring,2014,,"2012-09-08 22:00:00","2017-04-20 11:34:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087625,2013-11-13,"ES Student Dir Comp","Withdrawn Administrative",Spring,2014,,"2013-06-12 22:00:00","2017-04-20 11:33:00","Baccalaureate On Campus","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087627,2014-01-14,"AE Student Dir Comp",Withdrawn,Fall,2014,,"2013-01-27 22:00:00","2017-04-20 11:33:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087629,2014-04-01,"HD Therap Use Adv Ed",Confirmed,Fall,2014,,"2013-01-29 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087631,2018-02-21,"Soc Justice Com Org",Denied,Spring,2018,,"2017-08-07 14:28:00","2017-09-06 14:31:00","Masters Social Justice Online","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087631,2017-09-06,"Soc Justice Com Org","Defer No Decision Next Term",Fall,2017,,"2017-08-07 14:28:00","2017-08-06 22:55:00","Masters Social Justice Online","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087631,2013-12-06,Education,Confirmed,Spring,2014,,"2012-07-15 22:00:00","2017-04-20 11:34:00","Baccalaureate Limited Residency","BA Teacher Certification",Freshman,Returning,,1900-01-00,"Hiatus Transfer",NULL
945000001087633,2014-01-16,"Sustain Com Dev SDC",Confirmed,Spring,2014,,"2013-12-18 22:00:00","2017-04-20 11:34:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,"New Student",,1900-01-00,Transfer,NULL
945000001087635,2016-07-26,CounClinMntlHlth,Confirmed,Fall,2016,,"2016-05-08 22:00:00","2017-04-20 11:40:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087637,2014-06-12,"ED Student Dir Comp",Withdrawn,Fall,2014,,"2013-12-15 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","BA Teacher Certification",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087639,2016-08-23,"Social Justice Human","Confirmed Withdrew",Fall,2016,,"2014-10-06 22:00:00","2017-04-20 11:41:00","Masters On Campus","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087639,2015-08-11,"Social Justice Human","Confirmed Deferred",Fall,2015,,"2014-10-06 22:00:00","2017-04-20 11:37:00","Masters On Campus","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087641,2014-09-02,"HD Student Dir Comp","Withdraw No Decision",Spring,2015,,"2014-08-28 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,Returning,,1900-01-00,Readmit,NULL
945000001087643,2013-11-26,"CP Student Dir Comp","Confirmed Withdrew",Spring,2014,,"2012-09-10 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087645,2018-04-25,"Soc Justice Com Org",Confirmed,Summer,2018,,"2018-01-03 15:52:00","2018-01-02 13:57:00","Masters On Campus","Master of Arts",Graduate,Continuing,,1900-01-00,Accelerated,NULL
945000001087645,2014-05-12,"HD Student Dir Comp",Confirmed,Fall,2014,,"2014-02-26 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087647,2014-01-21,"Humanities SDC","Withdraw No Decision",Spring,2014,,"2014-01-15 22:00:00","2017-04-20 11:33:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,Transfer,NULL
945000001087649,2014-01-09,CPEquineMentalHealth,"Confirmed Withdrew",Spring,2014,,"2012-11-12 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087651,2015-01-22,"ED Secondary Ed",Confirmed,Spring,2015,,"2015-01-12 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Education",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087653,2014-07-16,AEWildernessLeadrshp,Withdrawn,Fall,2014,,"2013-11-22 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087653,2014-01-06,AEWildernessLeadrshp,"Deferred Next Term",Spring,2014,,"2013-11-22 22:00:00","2017-04-20 11:33:00","Baccalaureate On Campus","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087655,2013-11-21,"Humanities SDC",Withdrawn,Spring,2014,,"2013-04-02 22:00:00","2017-04-20 11:33:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087657,2014-07-01,"ES Student Dir Comp","Withdrawn Administrative",Fall,2014,,"2013-04-29 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,Transfer,NULL
945000001087659,2014-04-09,"ES Student Dir Comp","Confirmed Withdrew",Fall,2014,,"2013-01-24 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087661,2016-08-12,"Humanities SDC",Confirmed,Fall,2016,,"2016-08-08 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,Returning,,1900-01-00,Readmit,NULL
945000001087663,2014-06-02,CounClinMntlHlth,Confirmed,Fall,2014,,"2014-05-06 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087665,2014-02-06,CounClinMntlHlth,"Confirmed Withdrew",Fall,2014,,"2013-03-27 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087667,2015-06-22,CoCplFamThera,Confirmed,Fall,2015,,"2015-02-16 22:00:00","2017-04-20 11:37:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087669,2014-08-29,"Humanities SDC",Confirmed,Fall,2014,,"2013-06-17 22:00:00","2017-04-20 19:43:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087669,2014-05-29,"Humanities SDC","Confirmed Deferred",Summer,2014,,"2013-06-17 22:00:00","2017-04-20 11:35:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087669,2014-01-27,"Humanities SDC","Confirmed Deferred",Spring,2014,,"2013-06-17 22:00:00","2017-04-20 11:34:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087671,2015-01-09,"HD Psychology",Confirmed,Spring,2015,,"2012-12-04 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087671,2014-11-24,"HD Psychology","Deferred Next Year",Spring,2014,,"2012-12-04 22:00:00","2017-04-20 11:36:00","Baccalaureate On Campus","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087673,2014-04-09,"AL Studio Arts",Withdrawn,Fall,2014,,"2012-11-23 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Junior,"New Student",,1900-01-00,Transfer,NULL
945000001087675,2014-04-09,"ES Student Dir Comp",Withdrawn,Fall,2014,,"2013-11-13 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087677,2014-04-09,"AE Student Dir Comp",Confirmed,Fall,2014,,"2012-11-09 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087679,2015-08-19,"ES Student Dir Comp",Confirmed,Fall,2015,,"2015-07-26 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087681,2015-06-04,CounAddiction,Confirmed,Fall,2015,,"2015-01-11 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Science",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001087681,2015-02-26,CounAddiction,"Defer No Decision Next Term",Summer,2015,,"2015-01-20 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Science",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001087683,2014-04-22,"Social Justice Human",Confirmed,Fall,2014,,"2014-02-13 22:00:00","2017-04-20 11:39:00","Masters On Campus","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087685,2014-10-16,"ES Student Dir Comp","Withdraw No Decision",Spring,2015,,"2014-04-21 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087685,2014-08-19,"ES Student Dir Comp","Defer No Decision Next Term",Fall,2014,,"2014-04-21 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,Transfer,NULL
945000001087687,2013-10-23,"AE Student Dir Comp",Withdrawn,Spring,2014,,"2012-08-12 22:00:00","2017-04-20 11:33:00","Baccalaureate On Campus","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087689,2014-05-30,"AE Student Dir Comp",Withdrawn,Fall,2014,,"2013-09-06 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087691,2015-07-17,EDEquineExperiLearn,Confirmed,Fall,2015,,"2014-11-11 22:00:00","2017-04-20 11:37:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087691,2015-01-15,EDEquineExperiLearn,"Defer No Decision Next Term",Spring,2015,,"2014-11-11 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087693,2014-06-24,"AE Student Dir Comp",Confirmed,Fall,2014,,"2012-12-30 22:00:00","2017-04-20 11:39:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087695,2015-06-03,CounClinMntlHlth,Confirmed,Fall,2015,,"2014-07-28 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Science",Graduate,Continuing,,1900-01-00,Accelerated,NULL
945000001087695,2013-10-30,"HD Student Dir Comp",Confirmed,Spring,2014,,"2013-07-14 22:00:00","2017-04-20 11:34:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087697,2015-07-22,"Humanities SDC",Confirmed,Fall,2015,,"2015-07-05 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087697,2014-03-24,"Humanities SDC",Denied,Fall,2014,,"2014-02-06 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087697,2014-01-30,"Social Justice Human","Withdraw No Decision",Fall,2014,,"2014-01-22 22:00:00","2017-04-20 11:33:00","Masters On Campus","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087699,2015-07-29,"HD Student Dir Comp","Withdrawn Administrative",Fall,2015,,"2015-01-10 22:00:00","2017-04-20 11:37:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087701,2014-06-10,"ES Student Dir Comp","Confirmed Withdrew",Fall,2014,,"2012-10-18 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087703,2014-01-06,"Humanities SDC",Confirmed,Spring,2014,,"2013-09-29 22:00:00","2017-04-20 11:36:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,Transfer,NULL
945000001087705,2015-04-21,"ES Student Dir Comp",Withdrawn,Fall,2015,,"2014-12-10 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087707,2016-07-15,"Interdiscipl St SDC",Confirmed,Fall,2016,,"2016-07-07 22:00:00","2017-04-20 11:40:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,Transfer,NULL
945000001087709,2014-04-09,"HD Psychology",Withdrawn,Fall,2014,,"2013-11-22 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087711,2015-04-27,"ES Student Dir Comp","Withdraw No Decision",Fall,2015,,"2015-03-03 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087713,2014-05-02,"ES Student Dir Comp",Confirmed,Fall,2014,,"2012-12-08 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087715,2015-01-27,"ED Elementary Ed",Confirmed,Fall,2015,,"2014-01-28 22:00:00","2017-04-20 11:38:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087715,2014-06-10,"ED Elementary Ed","Confirmed Deferred",Fall,2014,,"2014-01-28 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","BA Teacher Certification",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087717,2015-11-02,"AE Student Dir Comp",Confirmed,Spring,2016,,"2015-10-06 22:00:00","2017-04-20 11:38:00","On Campus Undergraduate","Bachelor of Arts",Freshman,Returning,,1900-01-00,Readmit,NULL
945000001087721,2014-04-08,"ED Elementary Ed","Withdrawn Admin No Dec",Fall,2014,,"2013-12-22 22:00:00","2017-04-20 11:33:00","On Campus Undergraduate","BA Teacher Certification",,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087723,2014-04-17,"ES Student Dir Comp",Withdrawn,Fall,2014,,"2013-12-22 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087725,2017-07-13,"ES Student Dir Comp",Confirmed,Fall,2017,,"2017-07-07 13:47:00","2017-06-27 11:30:00","On Campus Undergraduate","Bachelor of Arts",Junior,Readmit,,1900-01-00,Readmit,NULL
945000001087725,2013-12-02,"ES Student Dir Comp",Confirmed,Spring,2014,,"2013-06-04 22:00:00","2017-04-20 11:34:00","Baccalaureate On Campus","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087729,2014-05-06,"ES Student Dir Comp",Confirmed,Fall,2014,,"2013-02-19 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087731,2016-01-08,"HD Student Dir Comp",Confirmed,Spring,2016,,"2016-01-05 22:00:00","2017-04-20 11:39:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,Returning,,1900-01-00,Readmit,NULL
945000001087731,2014-11-24,"HD Student Dir Comp",Confirmed,Spring,2015,,"2014-03-13 22:00:00","2017-04-20 11:38:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,Returning,,1900-01-00,Readmit,NULL
945000001087731,2014-09-12,"HD Student Dir Comp","Confirmed Deferred",Fall,2014,,"2014-03-13 22:00:00","2017-04-20 19:43:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,Returning,,1900-01-00,Readmit,NULL
945000001087731,2014-05-29,"HD Student Dir Comp","Confirmed Deferred",Summer,2014,,"2014-03-13 22:00:00","2017-04-20 11:35:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,Returning,,1900-01-00,Readmit,NULL
945000001087733,2014-08-11,CounClinMntlHlth,Denied,Fall,2014,,"2014-07-16 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087735,2013-12-10,"AE Student Dir Comp",Withdrawn,Spring,2014,,"2013-02-19 22:00:00","2017-04-20 11:33:00","Baccalaureate On Campus","Bachelor of Arts",Junior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087737,2015-05-07,"Sustain Com Dev SDC",Confirmed,Summer,2015,,"2015-02-12 22:00:00","2017-04-20 11:39:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001087739,2014-04-23,"HD Student Dir Comp","Confirmed Withdrew",Fall,2014,,"2013-01-06 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087741,2013-11-05,"ED Elementary Ed",Confirmed,Spring,2014,,"2013-10-01 22:00:00","2017-04-20 11:34:00","Baccalaureate Limited Residency","BA Teacher Certification",Sophomore,"New Student",,1900-01-00,Transfer,NULL
945000001087743,2014-07-30,"ES Environmental Ed","Withdrawn Administrative",Fall,2014,,"2014-03-16 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087745,2013-12-05,"AE Student Dir Comp","Not Applied",Spring,2014,,"2013-10-28 22:00:00","2017-04-20 11:33:00","Baccalaureate On Campus","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087747,2014-05-12,"ED Sustainability Ed",Withdrawn,Fall,2014,,"2013-04-11 22:00:00","2017-04-20 11:34:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001087749,2013-12-02,CPEquineMentalHealth,Confirmed,Spring,2014,,"2012-12-04 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087751,2013-11-12,"CP Ecopsychology",Confirmed,Spring,2014,,"2013-04-10 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087753,2014-03-18,"ED Sustainability Ed","Confirmed Withdrew",Fall,2014,,"2013-03-24 22:00:00","2017-04-20 11:36:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001087755,2017-01-12,"ES Student Dir Comp",Confirmed,Spring,2017,,"2016-09-28 22:00:00","2017-04-20 11:41:00","On Campus Undergraduate","Bachelor of Arts",Sophomore,Returning,,1900-01-00,Readmit,NULL
945000001087755,2014-08-05,"ED Student Dir Comp",Confirmed,Fall,2014,,"2014-06-26 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","BA Teacher Certification",Freshman,"New Student",,1900-01-00,Transfer,NULL
945000001087757,2014-04-09,CounClinMntlHlth,"Withdraw No Decision",Fall,2014,,"2014-02-20 22:00:00","2017-04-20 11:34:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087759,2014-05-29,"ES Student Dir Comp",Withdrawn,Fall,2014,,"2014-02-18 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
